pickup_date,id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code_id,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,pickup_location_id,dropoff_location_id,junk1,junk2
2015-01-01,0,1,2015-01-01 00:26:52,2015-01-01 01:02:04,2,7.400000095367432,-73.98558044433594,40.74177551269531,1,N,-73.91670989990234,40.68484115600586,2,28.0,0.5,0.5,0.0,0.0,0.0,29.299999237060547,0,0,,
2015-01-01,0,1,2015-01-01 00:26:52,2015-01-01 00:34:51,3,2.0,-73.99386596679688,40.729103088378906,1,N,-73.99490356445312,40.75007629394531,1,7.699999809265137,0.5,0.5,2.0,0.0,0.0,11.0,0,0,,
2015-01-01,0,1,2015-01-01 00:26:52,2015-01-01 00:37:26,1,2.5,-73.99613952636719,40.758750915527344,1,N,-73.98712921142578,40.739261627197266,1,10.0,0.5,0.5,1.0,0.0,0.0,12.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:26:53,2015-01-01 00:40:05,1,2.5999999046325684,-73.96507263183594,40.75922393798828,1,Y,-73.99592590332031,40.742652893066406,1,11.5,0.5,0.5,3.799999952316284,0.0,0.0,16.600000381469727,0,0,,
2015-01-01,0,1,2015-01-01 00:26:53,2015-01-01 00:41:47,1,2.299999952316284,-74.00746154785156,40.74837875366211,1,N,-73.97833251953125,40.73093032836914,1,11.5,0.5,0.5,1.0,0.0,0.0,13.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:26:54,2015-01-01 00:37:31,1,1.899999976158142,-73.9627914428711,40.67267990112305,1,N,-73.94041442871094,40.68038558959961,2,9.5,0.5,0.5,0.0,0.0,0.0,10.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:26:54,2015-01-01 00:52:47,1,3.5999999046325684,-73.99644470214844,40.73796081542969,1,N,-73.95767974853516,40.77029037475586,2,18.0,0.5,0.5,0.0,0.0,0.0,19.299999237060547,0,0,,
2015-01-01,0,1,2015-01-01 00:26:54,2015-01-01 00:58:42,1,3.0,-73.98775482177734,40.76517105102539,1,N,-74.00150299072266,40.730743408203125,2,19.5,0.5,0.5,0.0,0.0,0.0,20.799999237060547,0,0,,
2015-01-01,0,1,2015-01-01 00:26:54,2015-01-01 00:33:13,1,1.399999976158142,-73.99160766601562,40.72669982910156,1,N,-73.97631072998047,40.7324104309082,2,6.5,0.5,0.5,0.0,0.0,0.0,7.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:26:55,2015-01-01 00:44:54,1,6.099999904632568,-74.00433349609375,40.731117248535156,1,N,-73.9693603515625,40.80207443237305,1,20.0,0.5,0.5,5.300000190734863,0.0,0.0,26.600000381469727,0,0,,
2015-01-01,0,1,2015-01-01 00:26:55,2015-01-01 00:32:55,3,1.2000000476837158,-73.98340606689453,40.725921630859375,1,N,-73.99156188964844,40.737606048583984,2,6.5,0.5,0.5,0.0,0.0,0.0,7.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:26:55,2015-01-01 00:29:38,2,0.699999988079071,-73.95384216308594,40.778656005859375,1,N,-73.95284271240234,40.786399841308594,2,4.5,0.5,0.5,0.0,0.0,0.0,5.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:26:56,2015-01-01 00:35:37,4,0.6000000238418579,-73.98907470703125,40.74321365356445,1,N,-73.99213409423828,40.74937057495117,2,7.0,0.5,0.5,0.0,0.0,0.0,8.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:26:56,2015-01-01 00:36:37,3,0.800000011920929,-74.0025634765625,40.750057220458984,1,N,-73.9936294555664,40.752296447753906,2,7.5,0.5,0.5,0.0,0.0,0.0,8.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:26:56,2015-01-01 00:35:47,1,1.0,-73.99002838134766,40.7440071105957,1,N,-74.00340270996094,40.743560791015625,1,7.199999809265137,0.5,0.5,1.7000000476837158,0.0,0.0,10.199999809265137,0,0,,
2015-01-01,0,1,2015-01-01 00:26:56,2015-01-01 00:27:00,1,0.0,-73.99604034423828,40.7639274597168,1,N,-73.99604034423828,40.7639274597168,3,2.5,0.5,0.5,0.0,0.0,0.0,3.799999952316284,0,0,,
2015-01-01,0,1,2015-01-01 00:26:57,2015-01-01 00:39:55,4,4.099999904632568,-73.98003387451172,40.740989685058594,1,N,-73.92737579345703,40.74397659301758,2,14.5,0.5,0.5,0.0,0.0,0.0,15.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:26:57,2015-01-01 00:46:49,1,6.599999904632568,-73.94915771484375,40.78150177001953,1,N,-74.00150299072266,40.72611618041992,1,21.700000762939453,0.5,0.5,4.599999904632568,0.0,0.0,27.600000381469727,0,0,,
2015-01-01,0,1,2015-01-01 00:26:57,2015-01-01 00:41:01,1,2.700000047683716,-73.97083282470703,40.79608917236328,1,N,-73.93903350830078,40.79747009277344,1,11.699999809265137,0.5,0.5,2.5999999046325684,0.0,0.0,15.600000381469727,0,0,,
2015-01-01,0,1,2015-01-01 00:26:58,2015-01-01 00:32:29,1,0.8999999761581421,-73.96025085449219,40.77876663208008,1,N,-73.94710540771484,40.77928161621094,2,6.0,0.5,0.5,0.0,0.0,0.0,7.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:26:58,2015-01-01 00:40:00,4,2.0999999046325684,-73.96741485595703,40.771907806396484,1,N,-73.97612762451172,40.74659729003906,1,10.199999809265137,0.5,0.5,3.450000047683716,0.0,0.0,14.949999809265137,0,0,,
2015-01-01,0,1,2015-01-01 00:26:58,2015-01-01 00:41:29,2,4.199999809265137,-74.00419616699219,40.70745086669922,1,N,-73.97227478027344,40.67007064819336,1,15.5,0.5,0.5,3.3499999046325684,0.0,0.0,20.149999618530273,0,0,,
2015-01-01,0,1,2015-01-01 00:26:58,2015-01-01 00:41:59,2,1.7000000476837158,-73.99916076660156,40.73151397705078,1,N,-73.99120330810547,40.75004196166992,2,11.0,0.5,0.5,0.0,0.0,0.0,12.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:26:59,2015-01-01 01:00:50,1,7.099999904632568,-73.99067687988281,40.74436950683594,1,N,-73.90353393554688,40.77104568481445,2,27.0,0.5,0.5,0.0,0.0,0.0,28.299999237060547,0,0,,
2015-01-01,0,1,2015-01-01 00:26:59,2015-01-01 00:47:11,3,4.699999809265137,-73.99112701416016,40.76021194458008,1,N,-73.9588394165039,40.801918029785156,1,18.5,0.5,0.5,3.950000047683716,0.0,0.0,23.75,0,0,,
2015-01-01,0,1,2015-01-01 00:26:59,2015-01-01 00:32:33,1,1.2999999523162842,0.0,0.0,1,N,0.0,0.0,1,6.5,0.5,0.5,1.0,0.0,0.0,8.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:26:59,2015-01-01 00:35:02,1,1.0,-73.98722839355469,40.729248046875,1,N,-73.97926330566406,40.72104263305664,2,7.0,0.5,0.5,0.0,0.0,0.0,8.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:00,2015-01-01 00:32:14,1,1.0,-73.93868255615234,40.69899368286133,1,N,-73.95298767089844,40.6949577331543,2,6.0,0.5,0.5,0.0,0.0,0.0,7.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:00,2015-01-01 00:28:32,1,0.5,-73.97824096679688,40.78318786621094,1,N,-73.9733657836914,40.789791107177734,1,3.5,0.5,0.5,1.5,0.0,0.0,6.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:00,2015-01-01 00:43:38,1,2.9000000953674316,-73.97626495361328,40.785823822021484,1,N,-73.99093627929688,40.76072692871094,1,14.0,0.5,0.5,0.0,0.0,0.0,15.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:00,2015-01-01 00:39:34,1,1.100000023841858,-73.98335266113281,40.746421813964844,1,N,-73.97281646728516,40.7613639831543,2,9.0,0.5,0.5,0.0,0.0,0.0,10.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:00,2015-01-01 00:38:42,1,0.699999988079071,-73.98408508300781,40.74472427368164,1,N,-73.9775161743164,40.75200653076172,1,8.199999809265137,0.5,0.5,2.0,0.0,0.0,11.5,0,0,,
2015-01-01,0,1,2015-01-01 00:27:00,2015-01-01 00:28:42,1,0.6000000238418579,-73.96742248535156,40.79313659667969,1,N,-73.9747085571289,40.78744888305664,1,4.0,0.5,0.5,1.7000000476837158,0.0,0.0,7.0,0,0,,
2015-01-01,0,1,2015-01-01 00:27:01,2015-01-01 00:31:06,5,0.699999988079071,-73.9827651977539,40.77186584472656,1,N,-73.9810791015625,40.779296875,2,5.0,0.5,0.5,0.0,0.0,0.0,6.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:01,2015-01-01 00:42:40,1,4.5,-73.99594116210938,40.7589111328125,1,N,-74.017333984375,40.704986572265625,2,16.0,0.5,0.5,0.0,0.0,0.0,17.299999237060547,0,0,,
2015-01-01,0,1,2015-01-01 00:27:01,2015-01-01 00:39:24,1,2.0,-73.96886444091797,40.78612518310547,1,N,-73.9642562866211,40.76538848876953,2,10.5,0.5,0.5,0.0,0.0,0.0,11.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:01,2015-01-01 00:41:45,1,2.4000000953674316,-73.98222351074219,40.77851104736328,1,N,-73.9780044555664,40.77715301513672,2,12.0,0.5,0.5,0.0,0.0,0.0,13.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:01,2015-01-01 00:40:13,1,4.900000095367432,-73.97871398925781,40.73653793334961,1,N,-73.9485092163086,40.76345443725586,1,15.5,0.5,0.5,8.0,0.0,0.0,24.799999237060547,0,0,,
2015-01-01,0,1,2015-01-01 00:27:02,2015-01-01 00:35:08,1,1.2000000476837158,-73.97148132324219,40.750614166259766,1,N,-73.97034454345703,40.763938903808594,2,7.5,0.5,0.5,0.0,0.0,0.0,8.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:02,2015-01-01 00:30:59,1,0.5,-74.0067367553711,40.73097229003906,1,N,-74.00306701660156,40.73359680175781,1,4.5,0.5,0.5,1.149999976158142,0.0,0.0,6.950000286102295,0,0,,
2015-01-01,0,1,2015-01-01 00:27:02,2015-01-01 00:56:13,1,5.400000095367432,-73.99877166748047,40.72983169555664,1,N,-73.9704818725586,40.78908920288086,2,22.0,0.5,0.5,0.0,0.0,0.0,23.299999237060547,0,0,,
2015-01-01,0,1,2015-01-01 00:27:02,2015-01-01 00:55:21,2,6.599999904632568,-73.97647094726562,40.744327545166016,1,N,-73.91633605957031,40.70249938964844,2,24.0,0.5,0.5,0.0,0.0,0.0,25.0,0,0,,
2015-01-01,0,1,2015-01-01 00:27:02,2015-01-01 00:32:00,3,1.5,0.0,0.0,1,N,0.0,0.0,2,6.5,0.5,0.5,0.0,0.0,0.0,7.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:02,2015-01-01 00:31:35,1,0.699999988079071,-74.00990295410156,40.70507049560547,1,N,-74.0134048461914,40.70792007446289,1,4.699999809265137,0.5,0.5,2.0,0.0,0.0,8.0,0,0,,
2015-01-01,0,1,2015-01-01 00:27:03,2015-01-01 00:42:30,3,0.8999999761581421,-73.98917388916016,40.76834487915039,1,N,-73.99481201171875,40.76102066040039,2,10.5,0.5,0.5,0.0,0.0,0.0,11.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:03,2015-01-01 00:53:57,1,3.0,-73.9908447265625,40.73820495605469,1,N,-73.9894790649414,40.765377044677734,1,17.700000762939453,0.5,0.5,2.5,0.0,0.0,21.5,0,0,,
2015-01-01,0,1,2015-01-01 00:27:03,2015-01-01 00:35:28,1,2.0999999046325684,-73.95458984375,40.77146911621094,1,N,-73.97530364990234,40.75297164916992,1,8.5,0.5,0.5,2.0,0.0,0.0,11.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:03,2015-01-01 00:31:42,1,0.30000001192092896,-74.00264739990234,40.734073638916016,1,N,-74.00393676757812,40.7380256652832,1,4.199999809265137,0.5,0.5,1.3700000047683716,0.0,0.0,6.87000036239624,0,0,,
2015-01-01,0,1,2015-01-01 00:27:03,2015-01-01 00:48:19,1,2.0,-73.98831176757812,40.745811462402344,1,N,-73.97054290771484,40.76407241821289,1,13.699999809265137,0.5,0.5,1.0,0.0,0.0,16.0,0,0,,
2015-01-01,0,1,2015-01-01 00:27:04,2015-01-01 00:35:57,1,1.7000000476837158,-73.95771789550781,40.67082214355469,1,N,-73.97923278808594,40.682376861572266,2,8.5,0.5,0.5,0.0,0.0,0.0,9.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:04,2015-01-01 00:42:41,2,3.9000000953674316,-73.94620513916016,40.77751159667969,1,N,-73.98846435546875,40.74663162231445,1,15.0,0.5,0.5,2.0,0.0,0.0,18.299999237060547,0,0,,
2015-01-01,0,1,2015-01-01 00:27:04,2015-01-01 00:29:44,1,0.800000011920929,-73.97466278076172,40.783203125,1,N,-73.9832992553711,40.77500534057617,1,4.199999809265137,0.5,0.5,1.100000023841858,0.0,0.0,6.599999904632568,0,0,,
2015-01-01,0,1,2015-01-01 00:27:05,2015-01-01 01:02:29,3,3.9000000953674316,-73.97696685791016,40.76422882080078,1,N,-74.00765991210938,40.732276916503906,2,22.5,0.5,0.5,0.0,0.0,0.0,23.799999237060547,0,0,,
2015-01-01,0,1,2015-01-01 00:27:05,2015-01-01 00:41:38,4,4.0,-74.01097869873047,40.70305252075195,1,N,-73.98798370361328,40.72797775268555,1,15.0,0.5,0.5,3.25,0.0,0.0,19.549999237060547,0,0,,
2015-01-01,0,1,2015-01-01 00:27:05,2015-01-01 00:34:21,1,1.2999999523162842,-73.9998779296875,40.73270797729492,1,N,-73.98910522460938,40.72296905517578,2,7.0,0.5,0.5,0.0,0.0,0.0,8.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:05,2015-01-01 00:33:35,1,1.2999999523162842,-73.99837493896484,40.7233772277832,1,N,-73.9839859008789,40.73101043701172,2,6.5,0.5,0.5,0.0,0.0,0.0,7.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:05,2015-01-01 00:30:06,1,0.6000000238418579,-73.98869323730469,40.74148941040039,1,N,-73.99989318847656,40.74590301513672,2,4.5,0.5,0.5,0.0,0.0,0.0,5.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:05,2015-01-01 00:38:16,1,3.299999952316284,-73.97261810302734,40.76462936401367,1,N,-73.92467498779297,40.76008987426758,1,12.5,0.5,0.5,2.75,0.0,0.0,16.549999237060547,0,0,,
2015-01-01,0,1,2015-01-01 00:27:05,2015-01-01 00:45:22,1,2.799999952316284,-73.98711395263672,40.75067138671875,1,N,-73.95680236816406,40.77581024169922,1,13.699999809265137,0.5,0.5,3.0,0.0,0.0,18.0,0,0,,
2015-01-01,0,1,2015-01-01 00:27:06,2015-01-01 00:43:06,1,4.699999809265137,-73.98884582519531,40.72703170776367,1,N,-73.98868560791016,40.6934928894043,2,17.5,0.5,0.5,0.0,0.0,0.0,18.799999237060547,0,0,,
2015-01-01,0,1,2015-01-01 00:27:06,2015-01-01 00:31:14,2,0.6000000238418579,-73.98836517333984,40.731388092041016,1,N,-73.99868774414062,40.73408889770508,1,5.0,0.5,0.5,1.5499999523162842,0.0,0.0,7.850000381469727,0,0,,
2015-01-01,0,1,2015-01-01 00:27:07,2015-01-01 00:44:16,1,6.0,-73.99761962890625,40.75651168823242,1,N,-73.95514678955078,40.81196594238281,2,20.0,0.5,0.5,0.0,0.0,0.0,21.299999237060547,0,0,,
2015-01-01,0,1,2015-01-01 00:27:07,2015-01-01 00:37:45,2,2.299999952316284,-73.97779846191406,40.725990295410156,1,N,-73.97685241699219,40.751670837402344,1,10.0,0.5,0.5,2.25,0.0,0.0,13.550000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:07,2015-01-01 00:36:08,2,1.2999999523162842,-73.9639663696289,40.77687454223633,1,N,-73.94480895996094,40.77486801147461,2,8.0,0.5,0.5,0.0,0.0,0.0,9.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:07,2015-01-01 00:37:08,1,1.7000000476837158,-73.9878921508789,40.74748992919922,1,N,-74.00687408447266,40.734317779541016,2,8.0,0.5,0.5,0.0,0.0,0.0,9.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:08,2015-01-01 00:42:06,3,2.700000047683716,-73.96949768066406,40.75282669067383,1,N,-73.98747253417969,40.720088958740234,1,12.0,0.5,0.5,1.5,0.0,0.0,14.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:08,2015-01-01 00:51:42,2,4.599999904632568,-74.00548553466797,40.74574279785156,1,N,-73.93656158447266,40.73482131958008,2,20.5,0.5,0.5,0.0,5.329999923706055,0.0,27.130001068115234,0,0,,
2015-01-01,0,1,2015-01-01 00:27:08,2015-01-01 00:31:07,1,1.399999976158142,-73.96292877197266,40.76319885253906,1,N,-73.95358276367188,40.7812614440918,2,6.0,0.5,0.5,0.0,0.0,0.0,7.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:08,2015-01-01 00:46:17,1,5.5,-74.00550842285156,40.738670349121094,1,N,-73.96107482910156,40.68452835083008,1,19.0,0.5,0.5,4.050000190734863,0.0,0.0,24.349998474121094,0,0,,
2015-01-01,0,1,2015-01-01 00:27:09,2015-01-01 01:01:35,1,4.400000095367432,-73.98703002929688,40.75089645385742,1,N,-73.94556427001953,40.79611587524414,1,23.700000762939453,0.5,0.5,4.0,0.0,0.0,29.0,0,0,,
2015-01-01,0,1,2015-01-01 00:27:09,2015-01-01 00:38:16,1,0.8999999761581421,-73.98345947265625,40.750274658203125,1,N,-73.9887924194336,40.747901916503906,2,8.0,0.5,0.5,0.0,0.0,0.0,9.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:10,2015-01-01 00:38:46,3,1.5,-74.00218200683594,40.73371505737305,1,N,-73.99172973632812,40.749061584472656,1,9.0,0.5,0.5,1.0,0.0,0.0,11.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:10,2015-01-01 00:39:19,2,1.5,-74.00241088867188,40.733646392822266,1,N,-73.99235534667969,40.74832534790039,2,9.5,0.5,0.5,0.0,0.0,0.0,10.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:11,2015-01-01 01:24:54,1,3.299999952316284,0.0,0.0,1,N,0.0,0.0,1,12.699999809265137,0.5,0.5,2.799999952316284,0.0,0.0,16.799999237060547,0,0,,
2015-01-01,0,1,2015-01-01 00:27:11,2015-01-01 00:31:28,3,0.800000011920929,-73.94741821289062,40.775875091552734,1,N,-73.95194244384766,40.76612091064453,2,5.5,0.5,0.5,0.0,0.0,0.0,6.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:11,2015-01-01 01:02:02,3,5.599999904632568,-73.99468231201172,40.734535217285156,1,N,-73.94254302978516,40.79569625854492,1,24.700000762939453,0.5,0.5,5.199999809265137,0.0,0.0,31.200000762939453,0,0,,
2015-01-01,0,1,2015-01-01 00:27:12,2015-01-01 00:52:07,1,9.899999618530273,-74.00740814208984,40.706443786621094,1,N,-73.92162322998047,40.75845718383789,2,30.0,0.5,0.5,0.0,0.0,0.0,31.299999237060547,0,0,,
2015-01-01,0,1,2015-01-01 00:27:12,2015-01-01 00:46:25,1,1.7999999523162842,-73.9847183227539,40.76911163330078,1,N,-73.97737121582031,40.752010345458984,2,12.5,0.5,0.5,0.0,0.0,0.0,13.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:12,2015-01-01 00:40:04,1,2.5999999046325684,-74.0093994140625,40.738311767578125,1,N,-73.99422454833984,40.712337493896484,1,10.5,0.5,0.5,2.3499999046325684,0.0,0.0,14.15000057220459,0,0,,
2015-01-01,0,1,2015-01-01 00:27:12,2015-01-01 00:33:01,3,2.5,-73.984619140625,40.72845458984375,1,N,-73.96513366699219,40.75923538208008,2,8.5,0.5,0.5,0.0,0.0,0.0,9.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:13,2015-01-01 00:40:41,1,1.7999999523162842,-73.983642578125,40.766422271728516,1,N,-73.95848083496094,40.7605094909668,1,10.199999809265137,0.5,0.5,2.299999952316284,0.0,0.0,13.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:13,2015-01-01 00:57:52,1,4.900000095367432,-74.00627899169922,40.7393684387207,1,N,-73.97140502929688,40.7606315612793,1,21.5,0.5,0.5,2.5,0.0,0.0,25.299999237060547,0,0,,
2015-01-01,0,1,2015-01-01 00:27:14,2015-01-01 00:38:46,2,3.200000047683716,-73.96443939208984,40.76460266113281,1,N,-73.9714584350586,40.797569274902344,2,11.5,0.5,0.5,0.0,0.0,0.0,12.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:14,2015-01-01 00:45:47,1,7.900000095367432,-73.99451446533203,40.75931930541992,1,N,-73.93565368652344,40.853641510009766,2,25.0,0.5,0.5,0.0,0.0,0.0,26.299999237060547,0,0,,
2015-01-01,0,1,2015-01-01 00:27:14,2015-01-01 00:33:34,1,0.699999988079071,-74.00507354736328,40.7411003112793,1,N,-73.9954833984375,40.743896484375,1,6.0,0.5,0.5,2.1500000953674316,0.0,0.0,9.449999809265137,0,0,,
2015-01-01,0,1,2015-01-01 00:27:14,2015-01-01 00:37:26,2,2.200000047683716,-73.96366882324219,40.77412033081055,1,N,-73.97917175292969,40.74714660644531,1,9.5,0.5,0.5,2.1500000953674316,0.0,0.0,12.949999809265137,0,0,,
2015-01-01,0,1,2015-01-01 00:27:15,2015-01-01 00:42:01,2,5.900000095367432,-74.0073013305664,40.70543670654297,1,N,-73.97517395019531,40.761573791503906,2,19.0,0.5,0.5,0.0,0.0,0.0,20.299999237060547,0,0,,
2015-01-01,0,1,2015-01-01 00:27:15,2015-01-01 00:38:27,2,3.799999952316284,-73.9796142578125,40.73525619506836,1,N,-73.95149230957031,40.781158447265625,1,12.699999809265137,0.5,0.5,2.799999952316284,0.0,0.0,16.799999237060547,0,0,,
2015-01-01,0,1,2015-01-01 00:27:16,2015-01-01 00:39:11,2,1.600000023841858,-74.0008773803711,40.741943359375,1,N,-73.98976135253906,40.726253509521484,1,9.0,0.5,0.5,2.049999952316284,0.0,0.0,12.350000381469727,0,0,,
2015-01-01,0,1,2015-01-01 00:27:16,2015-01-01 00:33:25,2,1.399999976158142,-73.98300170898438,40.78422927856445,1,N,-73.97116088867188,40.80004119873047,2,7.0,0.5,0.5,0.0,0.0,0.0,8.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:17,2015-01-01 00:48:47,1,6.400000095367432,-73.97801971435547,40.7835807800293,1,N,-73.90560913085938,40.76144027709961,2,21.0,0.5,0.5,0.0,0.0,0.0,22.299999237060547,0,0,,
2015-01-01,0,1,2015-01-01 00:27:17,2015-01-01 00:35:58,1,2.0999999046325684,-73.974609375,40.77826690673828,1,N,-73.96929931640625,40.801918029785156,1,9.0,0.5,0.5,2.0,0.0,0.0,12.0,0,0,,
2015-01-01,0,1,2015-01-01 00:27:17,2015-01-01 00:47:59,1,2.799999952316284,-73.98240661621094,40.766571044921875,1,N,-73.94731903076172,40.77340316772461,2,15.0,0.5,0.5,0.0,0.0,0.0,16.299999237060547,0,0,,
2015-01-01,0,1,2015-01-01 00:27:17,2015-01-01 00:32:41,2,0.6000000238418579,-73.99724578857422,40.71939468383789,1,N,-74.00507354736328,40.7191276550293,1,5.5,0.5,0.5,1.0,0.0,0.0,7.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:18,2015-01-01 00:36:37,1,1.7999999523162842,-73.97966003417969,40.72296142578125,1,N,-73.99827575683594,40.714786529541016,2,9.0,0.5,0.5,0.0,0.0,0.0,10.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:18,2015-01-01 00:43:11,1,3.0999999046325684,-73.9665756225586,40.75756072998047,1,N,-73.98823547363281,40.72019958496094,1,13.0,0.5,0.5,2.8499999046325684,0.0,0.0,17.149999618530273,0,0,,
2015-01-01,0,1,2015-01-01 00:27:19,2015-01-01 00:38:44,1,2.0,-74.00419616699219,40.72187042236328,1,N,-73.99910736083984,40.743900299072266,1,9.5,0.5,0.5,4.0,0.0,0.0,14.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:19,2015-01-01 00:30:17,1,0.6000000238418579,-73.99360656738281,40.74827575683594,1,N,-73.99906158447266,40.73936080932617,2,4.0,0.5,0.5,0.0,0.0,0.0,5.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:19,2015-01-01 00:36:17,1,1.5,-73.96202850341797,40.7593994140625,1,N,-73.97672271728516,40.75160598754883,2,8.0,0.5,0.5,0.0,0.0,0.0,9.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:20,2015-01-01 00:41:59,1,2.0999999046325684,-74.00525665283203,40.74055099487305,1,N,-73.99420928955078,40.756385803222656,2,11.5,0.5,0.5,0.0,0.0,0.0,12.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:20,2015-01-01 00:44:39,1,3.299999952316284,-73.97840118408203,40.74530029296875,1,N,-73.98728942871094,40.76578903198242,1,14.0,0.5,0.5,3.049999952316284,0.0,0.0,18.349998474121094,0,0,,
2015-01-01,0,1,2015-01-01 00:27:21,2015-01-01 00:34:46,1,1.100000023841858,-73.98625946044922,40.72644805908203,1,N,-73.99686431884766,40.71831512451172,2,6.5,0.5,0.5,0.0,0.0,0.0,7.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:21,2015-01-01 00:38:51,2,2.200000047683716,-73.95895385742188,40.7835693359375,1,N,-73.96603393554688,40.75829315185547,2,10.0,0.5,0.5,0.0,0.0,0.0,11.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:21,2015-01-01 00:28:29,1,0.0,-73.97943115234375,40.74705505371094,1,N,-73.97984313964844,40.746604919433594,2,3.0,0.5,0.5,0.0,0.0,0.0,4.300000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:21,2015-01-01 00:37:24,2,2.700000047683716,-73.95606231689453,40.7661247253418,1,N,-73.94229888916016,40.74871826171875,1,10.699999809265137,0.5,0.5,2.4000000953674316,0.0,0.0,14.399999618530273,0,0,,
2015-01-01,0,1,2015-01-01 00:27:22,2015-01-01 00:44:41,1,2.0,-73.95944213867188,40.77980422973633,1,N,-73.97575378417969,40.75790023803711,2,12.5,0.5,0.5,0.0,0.0,0.0,13.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:22,2015-01-01 00:31:45,1,1.100000023841858,-73.99356079101562,40.724056243896484,1,N,-74.00513458251953,40.715423583984375,1,5.5,0.5,0.5,1.0,0.0,0.0,7.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:22,2015-01-01 00:50:04,2,2.0,-73.9841537475586,40.76996994018555,1,N,-73.99942016601562,40.744773864746094,2,15.0,0.5,0.5,0.0,0.0,0.0,16.299999237060547,0,0,,
2015-01-01,0,1,2015-01-01 00:27:23,2015-01-01 00:44:51,1,0.699999988079071,-73.99380493164062,40.74156188964844,1,N,-73.99154663085938,40.749385833740234,3,11.5,0.5,0.5,0.0,0.0,0.0,12.800000190734863,0,0,,
2015-01-01,0,1,2015-01-01 00:27:23,2015-01-01 00:44:21,2,3.9000000953674316,-74.00160217285156,40.74676513671875,1,Y,-73.9780044555664,40.78374099731445,1,15.5,0.5,0.5,2.200000047683716,0.0,0.0,19.0,0,0,,
